train_id,source_station,source_code,source_zone,destination_station,destination_code,destination_zone,distance,wagon_count,total_weight,locomotive_power,locomotive_type,cargo_type,congestion_level,num_trains_section,avg_wait_time,signal_delay,track_type,rainfall,temperature,fog,date,delay
FT106945,Kanpur Central,CNB,NCR,New Delhi,NDLS,NR,1093,39.0,3086.0,4334.0,WAG7,Steel,84,16,32,11,double,26.0,43,1,2023-10-11,89
FT106946,Ghaziabad Junction,GZB,NR,Chennai Central,MAS,SR,538,55.0,3092.0,6422.0,WAG7,Cement,20,10,28,11,single,26.0,36,1,2023-12-13,51
FT106947,Howrah Junction,HWH,ER,Kanpur Central,CNB,NCR,1928,53.0,2268.0,4553.0,WAG9,Steel,69,15,33,7,single,2.0,40,0,2023-05-26,73
FT106948,Kanpur Central,CNB,NCR,Howrah Junction,HWH,ER,1084,57.0,1775.0,5144.0,WAG7,Coal,75,7,9,7,single,6.0,23,0,2023-10-08,84
FT106949,Patna Junction,PNBE,ECR,Howrah Junction,HWH,ER,1995,28.0,3589.0,4582.0,WAG12,Steel,35,14,25,14,single,21.0,23,0,2023-04-22,63
FT106950,Howrah Junction,HWH,ER,New Delhi,NDLS,NR,1114,29.0,3590.0,6649.0,WAG12,Coal,17,12,6,10,double,19.0,23,0,2023-11-28,21
FT106951,Bhopal Junction,BPL,WCR,Chennai Central,MAS,SR,964,52.0,3687.0,6481.0,WAG9,Cement,84,12,30,1,single,29.0,21,0,2023-06-27,93
FT106952,Mumbai Central,BCT,WR,Kharagpur Junction,KGP,SER,915,37.0,2462.0,7426.0,WAG12,Cement,65,9,35,6,single,0.0,22,1,2023-10-06,77
FT106953,Chennai Central,MAS,SR,Itarsi Junction,ET,CR,321,47.0,1616.0,,WAG12,Steel,66,19,27,13,single,3.0,24,1,2023-12-26,32
FT106954,New Delhi,NDLS,NR,Mumbai Central,BCT,WR,564,32.0,3028.0,4933.0,WAG9,Steel,90,11,34,13,single,23.0,35,0,2023-12-06,71
FT106955,Mumbai Central,BCT,WR,Kanpur Central,CNB,NCR,945,25.0,3493.0,5758.0,WAG12,Coal,15,8,29,13,double,,22,1,2023-12-06,25
FT106956,Howrah Junction,HWH,ER,Kanpur Central,CNB,NCR,1744,52.0,1988.0,4779.0,WAG7,Cement,75,7,7,4,single,10.0,26,1,2023-11-29,64
FT106957,New Delhi,NDLS,NR,Bhopal Junction,BPL,WCR,1591,30.0,3551.0,7544.0,WAG9,Cement,12,9,14,6,single,23.0,40,0,2023-07-16,37
FT106958,Chennai Central,MAS,SR,Itarsi Junction,ET,CR,1809,26.0,3364.0,5809.0,WAG7,Cement,56,11,32,14,single,26.0,38,1,2023-07-04,70
FT106959,Mumbai Central,BCT,WR,Kharagpur Junction,KGP,SER,1412,37.0,2602.0,6710.0,WAG7,Steel,59,12,38,6,single,3.0,36,0,2023-10-07,58
FT106960,Ghaziabad Junction,GZB,NR,Kharagpur Junction,KGP,SER,993,46.0,2210.0,4546.0,WAG7,Coal,36,10,39,14,double,7.0,21,0,2023-01-18,45
FT106961,Ghaziabad Junction,GZB,NR,Chennai Central,MAS,SR,1715,23.0,2139.0,7385.0,WAG9,Steel,29,15,21,13,double,12.0,27,0,2023-06-21,62
FT106962,Ghaziabad Junction,GZB,NR,Kanpur Central,CNB,NCR,1587,35.0,3970.0,7424.0,WAG7,Cement,36,11,20,2,single,4.0,42,1,2023-12-01,55
FT106963,Itarsi Junction,ET,CR,Kanpur Central,CNB,NCR,1504,55.0,3717.0,7247.0,WAG9,Container,11,12,32,4,single,8.0,36,0,2023-09-14,34
FT106964,New Delhi,NDLS,NR,Howrah Junction,HWH,ER,1248,33.0,3377.0,4342.0,WAG9,Cement,71,18,38,11,double,6.0,39,1,2023-09-24,65
FT106965,Mumbai Central,BCT,WR,Chennai Central,MAS,SR,797,38.0,2952.0,4546.0,WAG9,Cement,47,12,19,4,single,9.0,38,1,2023-02-25,52
FT106966,Patna Junction,PNBE,ECR,Kanpur Central,CNB,NCR,1771,58.0,,6412.0,WAG7,Cement,47,18,25,10,single,11.0,24,0,2023-10-05,56
FT106967,Howrah Junction,HWH,ER,Ghaziabad Junction,GZB,NR,208,,2182.0,6908.0,WAG9,Steel,92,18,22,7,double,14.0,25,0,2023-07-10,72
FT106968,Bhopal Junction,BPL,WCR,Chennai Central,MAS,SR,1685,21.0,,6854.0,WAG12,Steel,42,10,34,2,double,0.0,43,1,2023-07-22,70
FT106969,Kharagpur Junction,KGP,SER,Kanpur Central,CNB,NCR,1257,29.0,3465.0,5997.0,WAG9,Container,96,8,16,13,double,,39,1,2023-02-10,95
FT106970,Mumbai Central,BCT,WR,Itarsi Junction,ET,CR,1616,22.0,2962.0,5286.0,WAG7,Steel,22,15,26,12,double,25.0,21,0,2023-01-16,61
FT106971,Itarsi Junction,ET,CR,New Delhi,NDLS,NR,1880,25.0,2908.0,5235.0,WAG12,Container,27,5,36,13,single,8.0,32,1,2023-05-25,66
FT106972,Kanpur Central,CNB,NCR,Chennai Central,MAS,SR,1425,54.0,1803.0,6912.0,WAG7,Coal,49,13,24,10,double,7.0,39,1,2023-09-10,46
FT106973,Ghaziabad Junction,GZB,NR,New Delhi,NDLS,NR,1635,49.0,3048.0,5768.0,WAG12,Container,58,9,25,13,double,20.0,27,0,2023-02-09,57
FT106974,Itarsi Junction,ET,CR,Howrah Junction,HWH,ER,1783,42.0,1978.0,4645.0,WAG9,Steel,84,15,10,5,double,4.0,21,1,2023-05-26,78
FT106975,Howrah Junction,HWH,ER,Mumbai Central,BCT,WR,561,21.0,3805.0,5006.0,WAG7,Container,59,8,33,11,single,2.0,20,1,2023-12-19,54
FT106976,Patna Junction,PNBE,ECR,Chennai Central,MAS,SR,730,44.0,3142.0,4702.0,WAG9,Cement,44,7,37,7,single,20.0,44,1,2023-02-12,59
FT106977,Kanpur Central,CNB,NCR,Kharagpur Junction,KGP,SER,350,46.0,2202.0,4122.0,WAG9,Steel,27,17,24,6,double,7.0,36,0,2023-11-22,40
FT106978,Kharagpur Junction,KGP,SER,Chennai Central,MAS,SR,1671,34.0,,7627.0,WAG9,Steel,49,7,9,11,double,16.0,31,1,2023-02-13,59
FT106979,Mumbai Central,BCT,WR,Ghaziabad Junction,GZB,NR,1768,55.0,3479.0,5708.0,WAG12,Container,92,15,29,2,double,25.0,21,1,2023-12-13,93
FT106980,Ghaziabad Junction,GZB,NR,Kanpur Central,CNB,NCR,446,33.0,2703.0,6671.0,WAG12,Cement,57,7,17,5,double,10.0,38,0,2023-10-16,43
FT106981,Bhopal Junction,BPL,WCR,Howrah Junction,HWH,ER,583,29.0,3406.0,6039.0,WAG12,Container,37,8,39,5,double,0.0,22,1,2023-01-17,41
FT106982,New Delhi,NDLS,NR,Chennai Central,MAS,SR,1263,,3495.0,,WAG12,Coal,36,19,21,7,single,28.0,38,0,2023-06-02,52
FT106983,New Delhi,NDLS,NR,Howrah Junction,HWH,ER,258,32.0,3092.0,4693.0,WAG7,Coal,49,12,35,14,single,29.0,21,1,2023-09-26,54
FT106984,Chennai Central,MAS,SR,Itarsi Junction,ET,CR,1063,23.0,3168.0,5552.0,WAG12,Coal,29,12,33,10,single,7.0,33,1,2023-03-23,47
FT106985,Itarsi Junction,ET,CR,Chennai Central,MAS,SR,994,21.0,3087.0,5308.0,WAG9,Container,15,10,23,3,double,19.0,29,0,2023-11-27,35
FT106986,Kanpur Central,CNB,NCR,Kharagpur Junction,KGP,SER,1031,27.0,1905.0,7781.0,WAG7,Cement,63,5,13,4,double,2.0,35,1,2023-03-21,60
FT106987,Bhopal Junction,BPL,WCR,Mumbai Central,BCT,WR,1616,25.0,3976.0,5740.0,WAG9,Cement,34,6,21,6,double,1.0,20,0,2023-02-26,47
FT106988,Chennai Central,MAS,SR,Itarsi Junction,ET,CR,1902,38.0,1875.0,5171.0,WAG7,Coal,55,10,14,9,double,4.0,32,0,2023-03-04,114
FT106989,Ghaziabad Junction,GZB,NR,Howrah Junction,HWH,ER,1260,45.0,2527.0,6658.0,WAG12,Cement,19,11,14,6,single,19.0,27,0,2023-01-30,26
FT106990,Patna Junction,PNBE,ECR,Ghaziabad Junction,GZB,NR,523,21.0,,6535.0,WAG7,Cement,18,6,23,2,double,10.0,39,1,2023-09-27,31
FT106991,Patna Junction,PNBE,ECR,Mumbai Central,BCT,WR,869,40.0,,7189.0,WAG7,Coal,76,6,21,13,double,24.0,27,1,2023-03-14,78
FT106992,Mumbai Central,BCT,WR,Kharagpur Junction,KGP,SER,1393,48.0,3433.0,5203.0,WAG7,Container,62,5,30,13,single,12.0,23,0,2023-07-31,71
FT106993,Ghaziabad Junction,GZB,NR,Bhopal Junction,BPL,WCR,332,21.0,3496.0,4631.0,WAG9,Container,36,13,21,11,single,26.0,24,1,2023-07-01,45
FT106994,Patna Junction,PNBE,ECR,Kanpur Central,CNB,NCR,1644,31.0,2187.0,5507.0,WAG12,Coal,90,5,17,14,single,9.0,21,1,2023-03-01,92
FT106995,Itarsi Junction,ET,CR,New Delhi,NDLS,NR,1129,23.0,,6629.0,WAG12,Cement,82,13,18,14,double,23.0,21,0,2023-11-29,73
FT106996,Howrah Junction,HWH,ER,New Delhi,NDLS,NR,1046,35.0,1853.0,6794.0,WAG7,Coal,74,12,26,13,double,25.0,28,0,2023-06-30,51
FT106997,Chennai Central,MAS,SR,Howrah Junction,HWH,ER,570,23.0,1590.0,5316.0,WAG7,Cement,88,15,32,12,double,15.0,40,0,2023-07-02,96
FT106998,Chennai Central,MAS,SR,Howrah Junction,HWH,ER,1646,24.0,3576.0,7832.0,WAG9,Container,26,15,35,6,single,11.0,28,1,2023-01-11,50
FT106999,Patna Junction,PNBE,ECR,Mumbai Central,BCT,WR,1070,58.0,1833.0,7006.0,WAG7,Coal,24,17,27,5,double,17.0,38,1,2023-02-05,52
FT107000,Mumbai Central,BCT,WR,Howrah Junction,HWH,ER,1475,47.0,2895.0,6664.0,WAG9,Container,40,19,37,3,single,3.0,22,1,2023-05-23,60
FT107001,Patna Junction,PNBE,ECR,New Delhi,NDLS,NR,1199,38.0,3714.0,5842.0,WAG9,Steel,72,12,12,14,single,23.0,29,1,2023-03-30,70
FT107002,Ghaziabad Junction,GZB,NR,Mumbai Central,BCT,WR,663,34.0,3490.0,6763.0,WAG7,Coal,76,7,27,5,single,0.0,34,0,2023-06-12,55
FT107003,Mumbai Central,BCT,WR,Kharagpur Junction,KGP,SER,213,37.0,2355.0,,WAG9,Cement,74,11,20,6,single,21.0,43,1,2023-03-02,56
FT107004,Chennai Central,MAS,SR,Patna Junction,PNBE,ECR,1241,43.0,1735.0,4859.0,WAG9,Container,29,12,21,2,double,28.0,41,0,2023-08-30,65
FT107005,Itarsi Junction,ET,CR,Kanpur Central,CNB,NCR,660,25.0,2495.0,7616.0,WAG12,Steel,11,19,29,8,double,15.0,25,0,2023-12-06,21
FT107006,New Delhi,NDLS,NR,Kanpur Central,CNB,NCR,213,47.0,3284.0,5013.0,WAG7,Coal,81,9,33,9,double,7.0,36,1,2023-10-24,38
FT107007,Ghaziabad Junction,GZB,NR,Itarsi Junction,ET,CR,1776,57.0,1714.0,4757.0,WAG12,Cement,96,16,6,4,single,26.0,28,1,2023-07-14,100
FT107008,Chennai Central,MAS,SR,Itarsi Junction,ET,CR,1720,31.0,3719.0,7069.0,WAG7,Coal,65,17,16,7,double,19.0,28,0,2023-01-09,72
FT107009,Bhopal Junction,BPL,WCR,Mumbai Central,BCT,WR,1803,39.0,3455.0,7010.0,WAG12,Steel,79,19,39,4,single,4.0,39,0,2023-05-20,92
FT107010,Howrah Junction,HWH,ER,Patna Junction,PNBE,ECR,1470,20.0,1581.0,4105.0,WAG12,Steel,94,13,28,1,double,1.0,42,0,2023-11-22,90
FT107011,Ghaziabad Junction,GZB,NR,Patna Junction,PNBE,ECR,1179,31.0,2557.0,7221.0,WAG12,Container,69,18,32,6,double,13.0,32,0,2023-03-04,66
FT107012,Patna Junction,PNBE,ECR,Itarsi Junction,ET,CR,1661,25.0,1533.0,7754.0,WAG9,Steel,57,17,33,10,single,17.0,32,1,2023-09-19,66
FT107013,Mumbai Central,BCT,WR,Chennai Central,MAS,SR,1720,20.0,1607.0,6107.0,WAG7,Container,40,16,26,13,double,29.0,33,1,2023-12-29,67
FT107014,Bhopal Junction,BPL,WCR,Ghaziabad Junction,GZB,NR,1334,43.0,3336.0,5865.0,WAG7,Container,19,10,31,5,single,7.0,20,1,2023-01-06,46
FT107015,Howrah Junction,HWH,ER,Patna Junction,PNBE,ECR,1085,53.0,1597.0,7034.0,WAG7,Steel,60,12,22,1,single,18.0,35,0,2023-09-12,54
FT107016,Chennai Central,MAS,SR,New Delhi,NDLS,NR,1912,47.0,3263.0,5893.0,WAG12,Steel,63,19,9,14,double,11.0,26,1,2023-02-07,65
FT107017,Ghaziabad Junction,GZB,NR,Howrah Junction,HWH,ER,477,55.0,3984.0,4440.0,WAG12,Steel,12,13,34,11,single,24.0,32,1,2023-12-23,48
FT107018,Kanpur Central,CNB,NCR,Mumbai Central,BCT,WR,1263,24.0,3685.0,4085.0,WAG12,Coal,33,12,11,14,single,24.0,31,0,2023-05-20,36
FT107019,Bhopal Junction,BPL,WCR,Itarsi Junction,ET,CR,854,26.0,,4182.0,WAG7,Coal,95,14,26,10,double,,41,1,2023-12-25,74
FT107020,Ghaziabad Junction,GZB,NR,Kanpur Central,CNB,NCR,1669,43.0,3087.0,5615.0,WAG7,Cement,77,9,22,4,double,28.0,36,0,2023-04-15,76
FT107021,Chennai Central,MAS,SR,Bhopal Junction,BPL,WCR,1682,43.0,3143.0,4395.0,WAG7,Coal,71,15,24,14,single,3.0,36,0,2023-01-06,62
FT107022,Ghaziabad Junction,GZB,NR,Kanpur Central,CNB,NCR,1365,47.0,1941.0,,WAG7,Cement,36,8,20,4,double,8.0,42,1,2023-12-21,60
FT107023,Mumbai Central,BCT,WR,Chennai Central,MAS,SR,915,53.0,1515.0,7499.0,WAG7,Steel,44,5,17,4,double,26.0,33,1,2023-10-10,72
FT107024,Bhopal Junction,BPL,WCR,Chennai Central,MAS,SR,1734,46.0,2266.0,7936.0,WAG12,Coal,41,16,33,9,double,9.0,30,0,2023-02-05,67
FT107025,Howrah Junction,HWH,ER,Bhopal Junction,BPL,WCR,1209,55.0,1810.0,5608.0,WAG12,Steel,96,12,20,11,single,2.0,40,0,2023-11-12,73
FT107026,Bhopal Junction,BPL,WCR,Itarsi Junction,ET,CR,1161,52.0,3625.0,7273.0,WAG12,Cement,13,19,20,8,single,14.0,44,0,2023-06-10,39
FT107027,Bhopal Junction,BPL,WCR,Itarsi Junction,ET,CR,476,30.0,1562.0,6903.0,WAG7,Cement,70,19,35,13,double,27.0,37,0,2023-03-17,51
FT107028,Bhopal Junction,BPL,WCR,Ghaziabad Junction,GZB,NR,531,42.0,2425.0,5367.0,WAG12,Steel,18,5,17,4,single,25.0,40,1,2023-03-25,27
FT107029,Patna Junction,PNBE,ECR,Kanpur Central,CNB,NCR,525,56.0,2982.0,5123.0,WAG7,Coal,17,12,14,7,single,23.0,35,0,2023-05-27,29
FT107030,Kharagpur Junction,KGP,SER,Patna Junction,PNBE,ECR,1285,44.0,2533.0,5104.0,WAG7,Container,49,18,15,14,double,13.0,26,0,2023-09-13,45
FT107031,Bhopal Junction,BPL,WCR,Kharagpur Junction,KGP,SER,861,23.0,2290.0,,WAG9,Coal,13,9,29,2,double,5.0,34,0,2023-02-27,21
FT107032,New Delhi,NDLS,NR,Patna Junction,PNBE,ECR,1349,39.0,,6555.0,WAG9,Container,81,12,5,3,single,6.0,44,1,2023-01-03,78
FT107033,Patna Junction,PNBE,ECR,Ghaziabad Junction,GZB,NR,452,20.0,3480.0,4386.0,WAG9,Coal,57,11,18,1,double,4.0,34,0,2023-05-22,55
FT107034,Mumbai Central,BCT,WR,Patna Junction,PNBE,ECR,546,41.0,2540.0,7382.0,WAG7,Container,66,9,6,6,single,23.0,22,1,2023-11-12,68
FT107035,Itarsi Junction,ET,CR,Kanpur Central,CNB,NCR,660,37.0,2349.0,6774.0,WAG7,Cement,37,16,10,10,double,16.0,41,0,2023-05-24,30
FT107036,Kanpur Central,CNB,NCR,Chennai Central,MAS,SR,1223,52.0,1727.0,5515.0,WAG7,Steel,18,16,15,11,double,19.0,20,0,2023-12-11,21
FT107037,Ghaziabad Junction,GZB,NR,New Delhi,NDLS,NR,409,40.0,2875.0,5483.0,WAG7,Coal,66,14,17,14,double,0.0,37,0,2023-07-19,36
FT107038,Itarsi Junction,ET,CR,Chennai Central,MAS,SR,329,56.0,2669.0,7213.0,WAG7,Container,75,19,6,9,double,23.0,29,0,2023-01-24,68
FT107039,Howrah Junction,HWH,ER,Mumbai Central,BCT,WR,1480,46.0,1603.0,6178.0,WAG12,Steel,74,15,11,4,double,24.0,30,0,2023-10-05,87
FT107040,Ghaziabad Junction,GZB,NR,Mumbai Central,BCT,WR,1661,42.0,3044.0,,WAG7,Steel,18,14,19,14,single,28.0,29,0,2023-03-02,58
FT107041,New Delhi,NDLS,NR,Kanpur Central,CNB,NCR,1610,26.0,3849.0,6992.0,WAG7,Steel,49,14,9,2,single,8.0,20,1,2023-10-09,40
FT107042,Itarsi Junction,ET,CR,Bhopal Junction,BPL,WCR,257,29.0,2666.0,4273.0,WAG9,Cement,48,9,12,7,single,11.0,25,0,2023-06-19,42
FT107043,Chennai Central,MAS,SR,Mumbai Central,BCT,WR,1599,23.0,2351.0,4048.0,WAG7,Container,17,6,6,14,single,21.0,29,0,2023-04-29,28
FT107044,Patna Junction,PNBE,ECR,Ghaziabad Junction,GZB,NR,281,38.0,2490.0,7948.0,WAG9,Container,88,10,38,2,double,19.0,30,0,2023-02-21,76
FT107045,Itarsi Junction,ET,CR,Mumbai Central,BCT,WR,1642,52.0,3659.0,7085.0,WAG12,Coal,18,8,27,9,double,6.0,33,1,2023-11-09,22
FT107046,Howrah Junction,HWH,ER,Kanpur Central,CNB,NCR,443,,2490.0,5042.0,WAG7,Cement,78,13,38,13,double,12.0,27,0,2023-06-21,50
FT107047,Itarsi Junction,ET,CR,Kharagpur Junction,KGP,SER,1050,20.0,3395.0,6509.0,WAG9,Container,32,6,39,3,double,7.0,25,1,2023-05-31,35
FT107048,Chennai Central,MAS,SR,New Delhi,NDLS,NR,1604,37.0,3969.0,4137.0,WAG7,Cement,35,17,36,5,double,14.0,34,0,2023-09-14,61
FT107049,Itarsi Junction,ET,CR,Ghaziabad Junction,GZB,NR,892,49.0,2766.0,7320.0,WAG7,Steel,86,7,37,10,single,13.0,28,0,2023-03-25,80
FT107050,Kharagpur Junction,KGP,SER,Howrah Junction,HWH,ER,1480,40.0,3658.0,7908.0,WAG7,Steel,76,11,30,2,single,24.0,24,0,2023-06-21,84
FT107051,Ghaziabad Junction,GZB,NR,Bhopal Junction,BPL,WCR,752,41.0,1559.0,6600.0,WAG12,Container,45,5,38,10,double,3.0,23,0,2023-12-18,36
FT107052,Kanpur Central,CNB,NCR,Chennai Central,MAS,SR,1623,39.0,3357.0,6703.0,WAG9,Coal,44,11,23,8,double,29.0,22,1,2023-09-10,57
FT107053,Kharagpur Junction,KGP,SER,Bhopal Junction,BPL,WCR,993,26.0,2370.0,7053.0,WAG7,Steel,41,13,19,13,double,4.0,36,1,2023-09-17,59
FT107054,Kharagpur Junction,KGP,SER,Chennai Central,MAS,SR,341,20.0,2940.0,5680.0,WAG7,Coal,41,18,35,7,double,7.0,44,0,2023-04-12,60
FT107055,Kanpur Central,CNB,NCR,Mumbai Central,BCT,WR,1008,23.0,3003.0,4520.0,WAG12,Coal,76,12,7,9,double,26.0,32,1,2023-02-15,77
FT107056,Bhopal Junction,BPL,WCR,Itarsi Junction,ET,CR,556,48.0,2665.0,6919.0,WAG9,Container,20,5,30,6,single,28.0,30,0,2023-07-12,61
FT107057,Itarsi Junction,ET,CR,Patna Junction,PNBE,ECR,1175,38.0,3695.0,7001.0,WAG12,Coal,83,17,26,7,single,11.0,32,0,2023-09-21,73
FT107058,Itarsi Junction,ET,CR,Kanpur Central,CNB,NCR,744,48.0,3374.0,4799.0,WAG9,Container,30,19,21,7,double,24.0,22,0,2023-04-08,40
FT107059,New Delhi,NDLS,NR,Kanpur Central,CNB,NCR,1979,55.0,2164.0,6871.0,WAG7,Steel,60,14,19,5,double,2.0,40,1,2023-10-29,62
FT107060,New Delhi,NDLS,NR,Kharagpur Junction,KGP,SER,992,48.0,1925.0,7041.0,WAG7,Coal,68,19,23,2,double,18.0,30,1,2023-09-13,62
FT107061,Mumbai Central,BCT,WR,Kharagpur Junction,KGP,SER,956,30.0,2070.0,5708.0,WAG12,Container,57,10,26,3,double,8.0,28,0,2023-11-20,55
FT107062,Patna Junction,PNBE,ECR,Howrah Junction,HWH,ER,775,28.0,1703.0,6982.0,WAG7,Container,52,16,15,7,single,1.0,27,1,2023-08-17,38
FT107063,Patna Junction,PNBE,ECR,Howrah Junction,HWH,ER,922,,2204.0,5614.0,WAG12,Cement,57,14,30,6,double,23.0,21,1,2023-06-17,78
FT107064,Bhopal Junction,BPL,WCR,New Delhi,NDLS,NR,1908,44.0,1509.0,5123.0,WAG12,Coal,50,11,33,9,single,6.0,32,1,2023-10-09,51
FT107065,Kanpur Central,CNB,NCR,Howrah Junction,HWH,ER,218,55.0,3982.0,7750.0,WAG7,Steel,79,7,32,6,single,13.0,29,0,2023-07-04,54
FT107066,Ghaziabad Junction,GZB,NR,Howrah Junction,HWH,ER,280,46.0,3049.0,5380.0,WAG7,Steel,58,10,12,12,single,,35,1,2023-11-13,21
FT107067,Kanpur Central,CNB,NCR,Patna Junction,PNBE,ECR,1365,32.0,3307.0,4859.0,WAG12,Container,80,15,19,3,single,17.0,36,1,2023-07-29,79
FT107068,Chennai Central,MAS,SR,Kanpur Central,CNB,NCR,1781,24.0,1788.0,5364.0,WAG9,Cement,64,18,13,11,single,24.0,23,1,2023-06-10,80
FT107069,Chennai Central,MAS,SR,Itarsi Junction,ET,CR,1146,24.0,2907.0,7663.0,WAG9,Coal,43,17,18,5,double,14.0,21,1,2023-12-13,40
FT107070,Howrah Junction,HWH,ER,Ghaziabad Junction,GZB,NR,349,45.0,,5508.0,WAG12,Coal,42,13,12,11,double,16.0,21,0,2023-10-09,45
FT107071,Bhopal Junction,BPL,WCR,Ghaziabad Junction,GZB,NR,1444,43.0,1516.0,7323.0,WAG12,Container,53,12,20,8,double,1.0,40,0,2023-09-16,49
FT107072,Ghaziabad Junction,GZB,NR,Kanpur Central,CNB,NCR,960,58.0,2874.0,5193.0,WAG12,Steel,39,17,26,12,single,9.0,27,1,2023-05-23,39
FT107073,Mumbai Central,BCT,WR,Ghaziabad Junction,GZB,NR,402,,3999.0,7874.0,WAG9,Steel,45,5,34,7,double,1.0,32,0,2023-06-17,48
FT107074,Chennai Central,MAS,SR,Kharagpur Junction,KGP,SER,1986,43.0,1541.0,6593.0,WAG12,Coal,96,10,30,2,single,8.0,24,1,2023-08-06,91
FT107075,Bhopal Junction,BPL,WCR,Itarsi Junction,ET,CR,1726,31.0,3129.0,6161.0,WAG7,Steel,49,18,25,3,double,13.0,23,1,2023-08-03,65
FT107076,Patna Junction,PNBE,ECR,Itarsi Junction,ET,CR,833,,3239.0,7260.0,WAG7,Cement,26,14,12,5,double,22.0,29,0,2023-11-24,57
FT107077,Patna Junction,PNBE,ECR,Mumbai Central,BCT,WR,1628,23.0,3445.0,4724.0,WAG12,Cement,20,19,16,2,single,,33,0,2023-02-11,49
FT107078,Chennai Central,MAS,SR,Bhopal Junction,BPL,WCR,273,46.0,2236.0,6485.0,WAG12,Steel,49,12,21,6,double,3.0,27,1,2023-04-17,28
FT107079,Mumbai Central,BCT,WR,Kanpur Central,CNB,NCR,1187,37.0,2981.0,7468.0,WAG7,Coal,87,5,36,3,single,0.0,42,1,2023-03-22,76
FT107080,Chennai Central,MAS,SR,Ghaziabad Junction,GZB,NR,687,58.0,2293.0,6274.0,WAG7,Cement,37,5,14,9,single,17.0,42,0,2023-02-22,49
FT107081,Itarsi Junction,ET,CR,Kharagpur Junction,KGP,SER,1501,37.0,1946.0,5520.0,WAG12,Container,74,19,18,14,single,6.0,36,0,2023-04-03,60
FT107082,Kharagpur Junction,KGP,SER,New Delhi,NDLS,NR,831,34.0,1953.0,4415.0,WAG7,Steel,46,10,10,7,double,,25,0,2023-09-13,61
FT107083,Itarsi Junction,ET,CR,Kharagpur Junction,KGP,SER,1363,33.0,1893.0,4002.0,WAG7,Steel,93,7,30,12,single,13.0,41,1,2023-11-03,79
FT107084,Itarsi Junction,ET,CR,Kanpur Central,CNB,NCR,781,52.0,1701.0,6842.0,WAG7,Container,95,14,33,9,single,16.0,26,1,2023-11-18,73
FT107085,Kanpur Central,CNB,NCR,Chennai Central,MAS,SR,879,41.0,3239.0,4988.0,WAG7,Cement,95,12,39,1,double,17.0,44,1,2023-06-03,84
FT107086,Mumbai Central,BCT,WR,Patna Junction,PNBE,ECR,893,33.0,2568.0,6031.0,WAG9,Coal,50,16,6,6,single,10.0,37,1,2023-08-07,43
FT107087,Itarsi Junction,ET,CR,Bhopal Junction,BPL,WCR,1394,28.0,3338.0,7404.0,WAG12,Steel,84,16,19,7,double,5.0,27,0,2023-12-31,71
FT107088,Kharagpur Junction,KGP,SER,Howrah Junction,HWH,ER,315,54.0,1895.0,6039.0,WAG9,Steel,60,15,28,14,single,1.0,40,1,2023-02-13,65
FT107089,Ghaziabad Junction,GZB,NR,Chennai Central,MAS,SR,1864,20.0,2437.0,7354.0,WAG7,Coal,65,9,16,1,single,10.0,33,0,2023-05-15,66
FT107090,Howrah Junction,HWH,ER,Kharagpur Junction,KGP,SER,1736,43.0,2420.0,4926.0,WAG9,Cement,83,17,21,10,double,19.0,23,0,2023-10-17,87
FT107091,Bhopal Junction,BPL,WCR,Chennai Central,MAS,SR,1571,40.0,3041.0,4693.0,WAG7,Coal,12,12,16,7,double,27.0,24,0,2023-08-11,44
FT107092,Kanpur Central,CNB,NCR,Kharagpur Junction,KGP,SER,403,56.0,1624.0,6492.0,WAG7,Steel,63,19,18,3,double,25.0,33,1,2023-05-03,61
FT107093,Patna Junction,PNBE,ECR,Mumbai Central,BCT,WR,565,31.0,3837.0,6413.0,WAG12,Steel,94,18,38,9,double,4.0,36,1,2023-10-29,64
FT107094,Mumbai Central,BCT,WR,Patna Junction,PNBE,ECR,1771,21.0,3669.0,6164.0,WAG9,Cement,54,18,24,1,double,24.0,35,1,2023-02-28,90
FT107095,Howrah Junction,HWH,ER,Ghaziabad Junction,GZB,NR,848,50.0,1875.0,7434.0,WAG12,Cement,48,11,18,11,double,13.0,39,1,2023-02-25,74
FT107096,Kharagpur Junction,KGP,SER,Bhopal Junction,BPL,WCR,821,32.0,3423.0,4067.0,WAG12,Steel,72,17,35,11,double,9.0,43,0,2023-11-13,64
FT107097,Patna Junction,PNBE,ECR,Mumbai Central,BCT,WR,1828,52.0,2061.0,5881.0,WAG12,Container,26,14,28,2,double,,24,0,2023-01-06,28
FT107098,Chennai Central,MAS,SR,Kharagpur Junction,KGP,SER,598,40.0,1799.0,5029.0,WAG12,Container,32,15,38,6,double,6.0,36,1,2023-06-22,47
FT107099,Ghaziabad Junction,GZB,NR,Kharagpur Junction,KGP,SER,1757,52.0,3305.0,6216.0,WAG12,Coal,91,15,39,1,single,29.0,29,0,2023-11-12,116
FT107100,Patna Junction,PNBE,ECR,Kharagpur Junction,KGP,SER,1464,50.0,,7409.0,WAG12,Coal,51,9,8,5,single,26.0,25,0,2023-04-26,55
FT107101,Kharagpur Junction,KGP,SER,Itarsi Junction,ET,CR,1486,28.0,1845.0,,WAG9,Steel,80,12,32,1,single,24.0,32,1,2023-08-17,82
